ferramenta,taxa_abertura,flag_cobranca,flag_emoji,flag_exclamacao,flag_dinheiro,flag_fatura,flag_limite,flag_cashback,flag_nome,n_palavras,sentiment,sentimento,adjective,adposition,adverb,auxiliary,coordinating conjunction,determiner,interjection,noun,numeral,other,pronoun,proper noun,punctuation,space,subordinating conjunction,symbol,verb,cluster_hero,cluster_dbscan,cluster_dbscan_tsne,ano,dia,mes,dia_semana,hora
Salesforce,0.16554310001669298,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,8.0,8.0,0.0,0.0,8.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,2,2023,17,3,Friday,18
Salesforce,0.3433001107419712,0,1,0,0,0,0,0,0,4,0.0,neutro,3.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12,0,6,2023,23,1,Monday,19
Infobip,0.2357469934081417,0,0,0,0,0,0,0,0,1,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,12,2023,25,4,Tuesday,18
Infobip,0.19113393115417993,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,10,2023,6,6,Tuesday,15
Infobip,0.08264645682358798,1,0,0,0,0,0,0,0,4,0.0,neutro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8,0,6,2023,25,4,Tuesday,17
Salesforce,0.32878234640419113,0,0,0,0,0,0,0,0,3,0.0,neutro,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,14,2023,3,2,Friday,11
Salesforce,0.17191484484685252,1,1,1,0,0,1,0,0,9,0.0,neutro,9.0,9.0,9.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,18.0,5,0,7,2023,23,7,Sunday,12
Infobip,0.17441951372058478,0,1,0,0,0,0,0,0,6,0.0,neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,12,0,3,2023,6,5,Saturday,18
Infobip,0.45212428662016485,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,4,6,21,2023,23,2,Thursday,17
Infobip,0.1929304611825936,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,10,2023,6,6,Tuesday,15
Salesforce,0.33722250903458956,0,0,0,0,0,1,0,0,2,0.0,neutro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,0,3,2023,3,7,Monday,18
Salesforce,0.22598719316969051,1,1,1,0,0,0,0,0,5,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,8.0,13,3,9,2022,21,9,Wednesday,12
Salesforce,0.23478592300851225,0,0,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,4,2023,25,4,Tuesday,15
Infobip,0.28282393456736976,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,28,4,Friday,12
Infobip,0.1993556271525386,0,0,0,0,0,0,0,0,1,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,4,2023,1,7,Saturday,10
Infobip,0.09544383346425767,1,0,1,0,1,0,0,0,7,0.0,ruim,0.0,0.0,0.0,4.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,13,3,9,2023,28,3,Tuesday,12
Infobip,0.20295857021499053,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,2,2023,17,5,Wednesday,18
Infobip,0.36200923787528866,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,11,5,Thursday,15
Salesforce,0.5564253098499674,0,0,1,0,0,0,0,0,3,0.0,neutro,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,0,13,2023,30,5,Tuesday,16
Infobip,0.24651998203861697,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,27,4,Thursday,14
Infobip,0.22569525317929845,0,0,1,0,0,0,0,0,6,0.0,neutro,4.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,5,2023,20,3,Monday,16
Infobip,0.2298069498069498,1,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,2,2023,26,4,Wednesday,12
Infobip,0.21000812934694246,0,0,1,0,0,0,0,0,4,0.0,neutro,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,5,2023,3,3,Friday,17
Infobip,0.20111610378315697,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,10,2023,6,6,Tuesday,15
Salesforce,0.0899762755567591,1,0,1,0,0,0,0,0,8,0.0,neutro,21.0,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,63.0,0,0,13,2023,27,6,Tuesday,19
Infobip,0.18853851410719516,0,0,1,0,0,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,15,2023,19,7,Wednesday,18
Infobip,0.1681442524417731,1,0,1,0,0,0,0,0,8,0.0,bom,0.0,17.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,13,3,9,2023,3,3,Friday,16
Infobip,0.15423060678586512,1,0,1,0,0,0,0,0,8,0.0,bom,0.0,17.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,13,3,9,2023,10,3,Friday,14
Infobip,0.11286423209059677,1,0,0,0,0,0,0,0,5,-296,neutro,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8,0,6,2023,20,4,Thursday,12
Salesforce,0.11971412774148629,1,0,0,0,0,0,0,0,5,0.0,neutro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,12,2023,11,5,Thursday,17
Infobip,0.22655969344988625,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,10,2023,3,6,Saturday,10
Infobip,0.26032315978456017,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,8,5,Monday,12
Salesforce,0.21192727272727271,0,0,0,0,0,1,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,12,0,11,2023,19,7,Wednesday,18
Infobip,0.41714285714285715,0,1,0,0,0,1,0,0,5,0.0,neutro,42.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,42.0,14,0,7,2023,6,6,Tuesday,18
Salesforce,0.19215403475877985,0,0,1,0,0,0,0,0,10,0.0,bom,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,12,0,3,2023,5,1,Thursday,18
Infobip,0.23867595818815332,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,4,5,Thursday,14
Salesforce,0.24376874547523011,0,0,1,0,0,1,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12,0,3,2023,6,7,Thursday,18
Infobip,0.12509834775767112,1,0,0,0,0,0,0,0,3,0.0,ruim,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,12,2023,17,7,Monday,18
Infobip,0.1543056633048875,1,0,1,0,0,0,0,0,8,0.0,bom,0.0,17.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,13,3,9,2023,8,3,Wednesday,11
Infobip,0.24335173105870547,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,10,2023,6,6,Tuesday,15
Salesforce,0.31813471502590673,1,1,1,0,0,0,0,0,5,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,8.0,13,3,9,2022,23,9,Friday,15
Infobip,0.5783034257748777,0,1,1,0,0,0,0,0,9,0.0,bom,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,28.0,12,0,3,2023,12,5,Friday,14
Infobip,0.30007446016381234,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,20,7,Thursday,14
Infobip,0.1846085409252669,1,0,1,0,0,0,0,0,8,0.0,bom,0.0,17.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,13,3,9,2023,1,3,Wednesday,14
Salesforce,0.17671656476210557,1,0,0,0,0,0,0,0,7,0.0,neutro,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,0,0,4,2023,17,2,Friday,18
Infobip,0.22501164415463437,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,0,6,2023,6,3,Monday,13
Salesforce,0.3363004728184865,0,0,0,0,0,0,0,0,2,0.0,neutro,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,4,2023,10,6,Saturday,18
Infobip,0.296875,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,6,6,Tuesday,12
Infobip,0.19686358944763216,0,1,1,0,0,0,1,0,6,0.0,neutro,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,6,2023,17,6,Saturday,12
Infobip,0.24885065994364527,0,0,0,0,0,0,0,0,4,0.0,neutro,0.0,22.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,11,0,16,2023,14,3,Tuesday,18
Infobip,0.14886411739805278,1,0,1,0,0,0,0,0,8,0.0,bom,0.0,17.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,13,3,9,2023,15,3,Wednesday,10
Infobip,0.22268045833519104,0,1,0,0,0,0,0,0,3,0.5994,neutro,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,6,0,6,2023,19,6,Monday,10
Salesforce,0.18301871827411167,1,0,0,0,0,0,0,0,7,0.0,neutro,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,0,0,4,2023,26,1,Thursday,19
Infobip,0.28201892744479495,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,5,6,Monday,15
Infobip,0.09141062637922254,1,0,1,0,0,0,0,0,5,-296,neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,5,2023,20,4,Thursday,16
Infobip,0.21574190143168173,0,1,0,0,0,0,1,0,5,0.0,neutro,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6,0,6,2023,7,6,Wednesday,14
Salesforce,0.29123576726209127,0,0,0,0,0,1,0,0,3,0.0,neutro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,12,0,3,2023,17,4,Monday,12
Salesforce,0.2657412793613223,0,0,0,0,0,0,0,0,2,0.0,neutro,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,4,2023,15,7,Saturday,18
Infobip,0.23308302131487021,0,0,1,0,0,1,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,12,0,11,2023,28,6,Wednesday,10
Infobip,0.35054617676266137,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,25,5,Thursday,14
Infobip,0.35251798561151076,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,12,6,Monday,13
Infobip,0.2059104969179073,0,0,0,0,0,0,0,0,3,0.0,neutro,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0,0,10,2023,13,6,Tuesday,10
Infobip,0.06486042692939245,0,1,1,0,0,0,0,0,9,0.0,bom,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,28.0,12,0,3,2023,26,5,Friday,15
Infobip,0.18997099732017994,0,0,0,0,1,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0,0,5,2023,12,4,Wednesday,10
Infobip,0.23663101604278075,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,10,2023,6,6,Tuesday,15
Infobip,0.21932669201875743,0,0,0,0,0,0,0,0,4,0.0,neutro,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,2,2023,2,6,Friday,18
Infobip,0.08597662771285476,0,1,1,0,0,0,0,0,9,0.0,bom,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,28.0,12,0,3,2023,16,6,Friday,14
Salesforce,0.33649789029535865,0,0,0,0,0,0,0,0,4,0.0,neutro,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,7,1,9,2023,22,4,Saturday,14
Infobip,0.14929035681124816,1,0,1,0,0,0,0,0,8,0.0,bom,0.0,17.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,13,3,9,2023,17,3,Friday,15
Salesforce,0.1414939780375487,0,0,0,0,0,0,0,0,3,0.0,neutro,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0,0,10,2023,3,6,Saturday,18
Infobip,0.3134049509574965,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,28,3,Tuesday,11
Salesforce,0.11250911250911251,1,0,1,0,0,0,0,0,5,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0,0,2,2023,5,4,Wednesday,10
Infobip,0.11311598660378648,1,0,0,0,0,0,0,0,3,0.0,ruim,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,12,2023,26,6,Monday,18
Salesforce,0.3980252847142409,0,0,0,0,0,1,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,12,0,11,2023,19,5,Friday,18
Infobip,0.2736202057998129,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,20,4,Thursday,13
Infobip,0.38538654328128014,0,0,0,0,0,1,0,0,5,0.0,neutro,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8,0,6,2023,11,5,Thursday,19
Infobip,0.2292330928008055,0,0,0,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,28.0,0,0,10,2023,6,6,Tuesday,15
Infobip,0.2463951241266538,0,0,0,0,0,0,0,0,2,0.0,neutro,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11,0,16,2023,30,3,Thursday,18
Infobip,0.25085526315789475,0,0,1,0,0,1,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,12,0,11,2023,29,5,Monday,10
Infobip,0.30749014454664914,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,1,6,Thursday,13
Salesforce,0.218147734692588,1,0,1,0,0,0,0,0,1,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,4,2023,10,1,Tuesday,11
Infobip,0.23723591549295775,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,14,4,Friday,12
Infobip,0.2826834862385321,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,16,6,Friday,14
Infobip,0.34782608695652173,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,26,6,Monday,14
Salesforce,0.10063559322033898,1,0,0,0,0,0,0,0,2,0.0,neutro,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,2023,19,5,Friday,9
Infobip,0.21758874674641412,0,0,0,0,0,0,0,0,4,0.0,neutro,0.0,22.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,11,0,16,2023,21,4,Friday,18
Infobip,0.30135823429541597,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,29,6,Thursday,15
Infobip,0.24358974358974358,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,15,5,Monday,14
Infobip,0.2453862305227097,0,0,0,0,0,1,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,12,0,11,2023,17,4,Monday,18
Infobip,0.2369912416280268,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,11,5,Thursday,14
Salesforce,0.30323148838154595,0,0,0,0,0,1,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,9.0,0.0,10,2,9,2023,25,4,Tuesday,19
Infobip,0.09458130332349779,1,1,0,0,0,0,0,0,7,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,0.0,44.0,6,0,6,2023,22,2,Wednesday,11
Infobip,0.21384902264567543,0,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,2,2023,17,7,Monday,18
Infobip,0.2247032967032967,0,0,1,0,0,0,0,0,4,0.0,neutro,0.0,22.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,11,0,16,2023,1,6,Thursday,10
Salesforce,0.1817124394184168,1,0,0,0,0,0,0,0,7,0.0,neutro,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,0,0,4,2023,17,1,Tuesday,17
Salesforce,0.12878777314498474,0,1,0,0,0,0,0,0,6,0.0,neutro,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,12,0,3,2023,13,7,Thursday,17
Infobip,0.23477100933748332,0,0,0,0,0,0,0,0,7,0.0,neutro,0.0,165.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,330.0,0.0,165.0,165.0,0.0,0.0,165.0,1,5,20,2023,3,5,Wednesday,14
Salesforce,0.29755372656607226,1,1,1,0,0,1,0,0,9,0.0,neutro,9.0,9.0,9.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,18.0,5,0,7,2023,18,2,Saturday,16
Infobip,0.1308402321819393,1,0,1,0,0,0,0,0,2,0.0,neutro,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,4,6,21,2023,18,5,Thursday,18
Infobip,0.012075471698113207,0,1,1,0,0,0,0,0,9,0.0,bom,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,28.0,12,0,3,2023,31,3,Friday,14
Infobip,0.21519185591229445,1,1,1,0,0,0,0,0,3,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,13,3,9,2023,26,4,Wednesday,14
Infobip,0.20609464378575143,0,0,1,0,0,0,0,0,4,0.0,neutro,0.0,22.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,11,0,16,2023,6,7,Thursday,10
Infobip,0.19842424672605316,0,0,1,0,0,0,0,0,4,0.0,neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,15,2023,15,4,Saturday,18
Infobip,0.1505130338325014,1,0,1,0,0,0,0,0,8,0.0,bom,0.0,17.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,13,3,9,2023,27,3,Monday,11
Infobip,0.2099422229849551,0,0,0,0,0,0,0,0,3,0.0,neutro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,14,2023,9,5,Tuesday,18
Infobip,0.21588089330024815,0,1,1,0,0,0,0,0,9,0.0,bom,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,28.0,12,0,3,2023,29,6,Thursday,16
Salesforce,0.19109291443850268,1,0,0,0,0,0,0,0,3,0.0,ruim,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,12,2023,29,6,Thursday,7
