,segmento,n_seg_grupo,n_seg,n_grupo,total,per_grupo_seg,per_grupo_total,diferenca,diferenca_abs,faixa_propensao
87,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento,1364,1364,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
53984,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet nr_trans_mov_conta nr_purchases_online,59,59,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
5776,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income C ganho_limite flag_limite_insuficiente,90,90,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4441,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,62,62,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
9,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income ganho_limite B flag_limite_insuficiente,181,181,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
6235,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,67,67,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
6665,- D tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,209,209,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
5570,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,61,61,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
3925,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income D ganho_limite flag_limite_insuficiente,86,86,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
278,- A tempo_aprovacao flag_autonomo D dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income,125,125,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
67,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,2165,2165,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
537,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending C nr_declared_income,533,533,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
5545,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,308,308,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
48,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente,469,469,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
43,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,1204,1204,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4442,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,80,80,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
250,- A tempo_aprovacao flag_autonomo D dias_atraso C tempo_relacionamento B avg_vl_total_spending nr_declared_income,78,78,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4453,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,78,78,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
7732,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,100,100,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4447,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento B avg_vl_total_spending D nr_declared_income ganho_limite flag_limite_insuficiente,51,51,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
140,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,69,69,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
42,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,590,590,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
71,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,110,110,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
5618,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,71,71,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
39,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending B nr_declared_income ganho_limite flag_limite_insuficiente,56,56,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
476,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento D avg_vl_total_spending,408,408,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
13759,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,240,240,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
7400,- A tempo_aprovacao flag_autonomo dias_atraso C tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet nr_trans_mov_conta nr_purchases_online,91,91,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
33,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending D nr_declared_income C ganho_limite flag_limite_insuficiente,96,96,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4473,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,120,120,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
8379,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet,70,70,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
9771,- A tempo_aprovacao flag_autonomo dias_atraso D tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet B nr_trans_mov_conta C nr_purchases_online,58,58,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
564,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending,295,295,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
4364,- C tempo_aprovacao A flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente,65,65,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
454,- A tempo_aprovacao C flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,54,54,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
37,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending B nr_declared_income ganho_limite flag_limite_insuficiente,485,485,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
186,- A tempo_aprovacao flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,157,157,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
12,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending D nr_declared_income ganho_limite B flag_limite_insuficiente,736,736,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
784,- B tempo_aprovacao A flag_autonomo D dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income,63,63,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
455,- A tempo_aprovacao C flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,66,66,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
52729,- D tempo_aprovacao A flag_autonomo dias_atraso C tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet nr_trans_mov_conta nr_purchases_online,84,84,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
542,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income,113,113,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
288,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income,537,537,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
54471,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet nr_trans_mov_conta nr_purchases_online,68,68,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
376,- C tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending,1127,1127,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
39849,- C tempo_aprovacao A flag_autonomo dias_atraso D tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite B flag_limite_insuficiente share_of_wallet nr_trans_mov_conta nr_purchases_online,76,76,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
536,- B tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income,463,463,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
55161,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento C avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet nr_trans_mov_conta nr_purchases_online,78,78,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
19,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,753,753,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
5207,- D tempo_aprovacao A flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,62,62,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
664,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento B avg_vl_total_spending C nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet nr_trans_mov_conta nr_purchases_online,115,115,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
103,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending,1842,1842,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
141,- C tempo_aprovacao flag_autonomo A dias_atraso tempo_relacionamento,1301,1301,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
95,- A tempo_aprovacao flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending,68,68,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
106,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento D avg_vl_total_spending,3388,3388,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
39812,- C tempo_aprovacao A flag_autonomo dias_atraso D tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet B nr_trans_mov_conta nr_purchases_online,75,75,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
1,- A tempo_aprovacao flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending B nr_declared_income ganho_limite flag_limite_insuficiente share_of_wallet,676,676,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
394,- A tempo_aprovacao flag_autonomo dias_atraso C tempo_relacionamento avg_vl_total_spending nr_declared_income D ganho_limite B flag_limite_insuficiente,73,73,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
1455,- A tempo_aprovacao C flag_autonomo dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income D ganho_limite flag_limite_insuficiente,80,80,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
2753,- B tempo_aprovacao C flag_autonomo A dias_atraso tempo_relacionamento avg_vl_total_spending nr_declared_income ganho_limite flag_limite_insuficiente,68,68,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
60,- A tempo_aprovacao flag_autonomo D dias_atraso tempo_relacionamento avg_vl_total_spending,308,308,154814,207177,1.0,0.747254762835643,0.25274523716435704,0.25274523716435704,0. Grupo com propensão inf a 1%
